trafic_id;time_id;zone_id;vitesse_kmh;temps_trajet_min;congestion_index;source_sensor
646;13800;2;23.81;18.72;3;sensorA
647;26644;8;21.85;22,87;3;sensorA
648;23963;4;6.22;18,76;4;
649;34618;1;53.65;12,61;1;sensorA
650;30359;10;32,69;14.18;2;sensorB
651;17480;3;22,28;13.64;3;sensorA
652;30297;7;38,85;20.29;1;sensorA
653;13471;3;27,31;15,66;2;sensorB
654;33712;10;40,15;9.36;1;sensorA
655;8646;10;47,70;19,34;1;sensorB
656;19241;10;28.66;19.42;2;sensorB
657;7304;2;23.28;11,88;3;
658;18666;2;20,04;13.68;3;sensorA
659;10281;3;38,16;12,73;1;sensorB
660;17903;10;999.00;14,24;1;sensorB
661;16110;3;43.31;10.41;1;sensorA
662;16794;2;23,31;13,91;3;sensorA
663;4167;4;34.80;23,56;2;sensorA
664;18309;2;19,34;22.17;3;sensorA
665;9911;2;20.81;18,45;3;
666;20858;3;26,07;19.36;2;sensorA
667;28194;4;29.18;20,95;2;sensorA
668;31220;10;31,61;26.04;2;sensorB
669;17807;9;999,00;25.17;1;
670;19155;2;47,13;16,54;1;sensorB
671;18487;4;37.44;15,46;1;sensorA
672;33758;8;18.42;20.02;3;sensorA
673;8658;9;17,72;11.49;3;sensorA
674;19428;4;30.76;17.12;2;sensorA
675;24431;9;44,87;15.62;1;sensorA
676;11243;2;33.78;21,76;2;sensorA
677;17871;1;23.43;17,98;3;sensorA
678;1248;5;28.65;15,96;2;sensorA
679;30121;4;43.37;19,74;1;sensorA
680;3948;1;36,38;9,91;1;
681;25458;10;16.32;17,10;3;sensorA
682;9456;10;31,80;8,45;2;sensorB
683;17845;999;15,45;29.11;3;sensorB
684;24742;3;35,28;5,53;1;sensorB
685;24046;3;18,25;17,16;3;sensorA
686;22379;8;26,84;26.33;2;sensorA
687;21488;3;27.38;18.35;2;sensorB
688;33538;5;32,07;21.88;2;sensorA
689;27728;6;20.39;29,64;3;sensorA
690;23740;5;21,54;22.69;3;sensorB
691;29835;5;25.48;8,52;2;sensorA
692;4623;9;24.76;27.01;3;sensorB
693;2140;3;15,46;18,30;3;sensorA
694;34676;8;22,85;25,61;3;
695;33702;3;30.85;22,99;2;sensorB
696;1322;2;17,72;27.11;3;sensorA
697;4307;3;15.85;15.34;3;sensorA
698;27553;8;8,19;17.39;4;sensorB
699;31946;2;51,66;23.00;1;sensorA
700;2801;6;46,94;12,74;1;sensorB
701;19845;2;31,21;21.87;2;sensorB
702;10959;1;18,41;12.67;3;
703;24823;1;26.04;24,81;2;sensorB
704;33105;4;45.36;9.05;1;sensorA
705;22796;7;20,97;12.67;3;
706;27604;1;5.86;19.31;4;sensorB
707;7414;4;9.41;9,14;4;sensorA
708;1686;8;36,28;14.55;1;sensorB
709;7283;9;27,39;22,60;2;sensorA
710;8;1;33,92;18.05;2;sensorA
711;23330;5;28.28;16.31;2;sensorA
712;19516;1;31,11;12.57;2;sensorB
713;13780;7;21.69;17,17;3;sensorB
714;1412;10;20,48;6.93;3;sensorB
715;2930;7;14,94;8,03;4;sensorB
716;8214;8;40.67;19,24;1;sensorA
717;7053;5;39,26;23.39;1;sensorB
718;3812;3;31,55;9.92;2;sensorB
719;20081;2;16,64;7.58;3;sensorB
720;10138;9;35.55;16.77;1;sensorB
721;9121;7;23,47;13.62;3;sensorA
722;13437;4;12,01;17,33;4;sensorB
723;4019;1;29,73;23.40;2;sensorB
724;8404;7;35,31;17.06;1;sensorB
725;8518;9;22.98;20.79;3;sensorB
726;5185;2;34.24;17.69;2;sensorB
727;25517;5;19.40;15,59;3;
728;34072;10;28.58;27,03;2;sensorA
729;24953;4;25,82;12.25;2;sensorA
730;13985;8;33.62;24,63;2;sensorB
731;547;8;30.37;17,51;2;sensorA
732;21787;3;38,20;15.09;1;sensorB
733;32544;4;14,41;15,09;4;sensorA
734;29113;7;35,59;17.03;1;sensorB
735;20275;6;18.72;11.23;3;sensorB
736;14450;9;25,61;23,86;2;sensorB
737;24598;10;19,59;18,44;3;sensorB
738;13267;7;46.02;16.55;1;sensorA
739;26625;1;21.01;13.01;3;sensorB
740;25573;9;22,92;16,69;3;sensorA
741;16625;5;28,76;17,38;2;sensorA
742;7512;4;9.03;32.62;4;sensorA
743;14218;4;52.58;13,31;1;
744;9032;10;43,42;21,67;1;sensorB
745;30786;3;41.01;15,30;1;
746;1945;5;48,83;-5.00;1;sensorB
747;33187;8;7.27;8,40;4;sensorA
748;19257;5;20.09;21,08;3;sensorA
749;11074;8;37.70;20,98;1;sensorA
750;11197;8;51,33;21.47;1;sensorB
751;15125;10;25.12;15.91;2;sensorA
752;12457;7;27,73;21.89;2;sensorA
753;13633;3;31.69;7,22;2;sensorA
754;28987;10;22,26;10,68;3;sensorA
755;20846;7;50.62;20.21;1;sensorA
756;4777;4;22.07;20,80;3;sensorA
757;9756;8;4.28;16.84;5;sensorA
758;19157;9;31,40;21.74;2;sensorB
759;18800;9;25.40;23,88;2;
760;61;5;36,10;28.09;1;sensorB
761;15166;8;21,45;19,07;3;
762;15393;4;39,86;21.30;1;sensorB
763;10507;3;36.99;26.43;1;sensorB
764;5155;6;28.68;23.23;9;sensorA
765;28608;4;38,17;17,51;1;sensorA
766;26720;2;36,08;15.17;1;sensorB
767;8994;10;28,55;9,92;2;sensorA
768;4835;7;18.89;14.14;3;sensorB
769;552;6;27.69;10.27;2;sensorB
770;9486;10;23,93;27.11;3;sensorB
771;18416;10;30,45;14.49;2;sensorB
772;7609;3;30,66;17,33;2;sensorB
773;12037;6;55,21;13,35;1;sensorA
774;317;2;12.61;19.61;4;
775;22869;4;23.62;22.49;3;sensorA
776;24882;4;19.36;12,53;3;sensorB
777;8817;5;34,33;18.06;2;sensorB
778;5429;2;36.28;25,12;1;sensorA
779;1482;7;15,61;21.06;3;sensorB
780;33225;3;23.43;13,53;3;sensorB
781;5492;8;25.91;18.50;2;sensorB
782;26031;4;10.89;16,58;4;sensorB
783;27858;1;32.29;20.51;2;sensorB
784;23406;9;26.32;12,97;2;sensorA
785;34680;9;39.26;19.91;1;sensorB
786;19905;4;15.60;7,72;3;sensorB
787;216;2;23.02;22.47;3;sensorB
788;32478;10;34,00;9,64;2;sensorA
789;552;7;18,02;21.13;3;sensorB
790;31257;6;36.28;16,74;1;sensorB
791;21656;2;41.56;11.31;1;sensorB
792;29734;4;23,67;10.70;3;
793;27349;1;22,75;16,79;3;sensorA
794;30023;4;31,00;15.61;2;sensorB
795;19907;7;22,26;9,56;3;sensorA
796;6742;2;35,97;23,92;1;sensorA
797;10688;8;22,33;-5.00;3;sensorA
798;29805;10;25,23;21,09;2;sensorA
799;23801;7;47,32;20,17;1;sensorB
800;15346;2;42,44;27.24;1;sensorB
801;6221;8;40,38;27.32;1;sensorB
802;2420;6;28.78;27,78;2;sensorB
803;25020;1;13,74;12.85;4;sensorA
804;7650;9;16.23;10,02;3;sensorB
805;12620;5;26.50;18.22;2;sensorB
806;4011;10;49.90;21,33;1;
807;14728;7;40,51;13.59;1;sensorB
808;28580;8;22.74;32,50;3;sensorA
809;623;5;29.23;10,84;2;sensorB
810;3417;6;54.98;14,82;1;sensorA
811;5575;5;39.84;31,74;9;sensorA
812;2721;1;33,83;22.15;2;sensorA
813;33479;8;29.23;15.60;2;sensorA
814;25312;1;31.33;27,25;2;
815;13954;4;42.98;27,61;1;sensorA
816;14483;5;26.14;19.98;2;sensorB
817;18888;4;35,56;18.86;1;sensorA
818;29435;1;47,71;21.30;1;sensorA
819;32971;7;36,59;14,20;1;sensorB
820;1437;4;26.38;15,12;2;sensorA
821;14995;3;41,04;22.23;1;sensorA
822;10076;9;21,66;15,78;3;sensorB
823;13200;2;16,25;14.81;3;
824;20569;1;21,73;24.98;3;sensorA
825;16240;8;32,83;26,22;2;
826;24833;7;29,17;13,52;2;
827;15228;3;25.77;14,42;2;
828;501;3;17.25;14,67;3;sensorA
829;28505;3;29,24;18,63;2;sensorA
830;4205;5;31,34;17.38;2;sensorA
831;24863;1;56,66;26.68;1;
832;20401;3;23.27;13.71;3;sensorB
833;6077;2;37.57;13.16;1;sensorA
834;33698;8;35.77;14,45;1;sensorA
835;19127;9;27.06;11,05;2;sensorB
836;14438;2;26,38;16,83;2;sensorA
837;27956;9;35,12;21,44;1;
838;995;2;35,65;20,70;1;sensorA
839;13116;3;41,10;31.16;1;sensorB
840;27917;8;32.27;8.31;2;sensorB
841;28638;5;6.98;19.63;4;sensorA
842;27992;3;38.15;24,14;1;sensorA
843;4621;8;33.50;-5.00;2;sensorA
844;24205;7;2.08;10.78;5;sensorA
845;34088;4;20.35;16.37;3;sensorA
846;15059;999;33,64;9.38;2;sensorA
847;32945;8;32.01;13,46;2;sensorB
848;28479;4;31,07;13,62;2;sensorB
849;5495;4;29,77;22,25;2;sensorA
850;13176;6;35,06;26.94;1;sensorA
851;12467;5;39.10;17.46;1;sensorA
852;12578;8;999,00;21.35;4;sensorA
853;9988;7;37,23;19.08;1;
854;13726;1;32,59;21.55;2;sensorA
855;23863;10;24,54;16,34;3;sensorB
856;1213;7;33.40;28.97;2;sensorB
857;28908;10;46,75;21,92;9;sensorB
858;18446;3;29.80;15.24;2;
859;7727;9;23.31;21,93;3;
860;18167;7;16,04;14,03;3;sensorA
861;141;6;22,17;26.49;3;
862;11218;2;25,03;32,85;9;sensorB
863;23480;8;33.50;15,62;2;sensorA
864;25567;8;37,18;26,01;1;sensorA
865;31888;4;25.71;26,38;2;sensorA
866;9658;6;30,49;11,54;2;sensorA
867;8960;8;28.31;34,82;2;sensorA
868;3014;3;35,05;10.37;1;sensorA
869;7169;9;35.44;10.63;1;
870;4724;2;32.13;16.34;2;sensorB
871;2741;5;24,96;27,04;3;sensorA
872;26146;7;26,79;19.90;2;sensorB
873;2564;6;27.68;16.83;2;sensorB
874;29421;2;27.94;22,87;2;sensorB
875;4966;1;24,58;16.67;3;sensorB
876;9330;7;32,63;24,54;2;sensorB
877;33760;7;11,74;13,22;4;sensorA
878;19135;3;37,17;23,25;1;sensorA
879;21947;1;23.06;20,43;3;
880;27326;5;34.00;20,98;2;sensorB
881;21113;7;27,31;23.27;2;sensorA
882;8597;3;24,84;22.18;3;sensorA
883;10447;1;28,40;-5.00;2;sensorB
884;9612;1;28.70;13,18;2;sensorB
885;7801;2;20,47;11.72;3;sensorA
886;19907;6;48,67;10.88;1;sensorB
887;10772;4;15,56;19,04;3;
888;26834;9;999,00;22.43;1;
889;6835;6;34.48;14,60;2;sensorB
890;3729;1;6,50;18,17;4;sensorA
891;2952;7;18.28;18.78;3;sensorB
892;34080;10;30,64;17,86;2;sensorA
893;23297;9;9,30;17,47;4;sensorB
894;21844;1;30,07;12.81;2;
895;3598;2;26,22;20.39;2;sensorB
896;10343;10;20,97;22.99;3;sensorB
897;11398;7;32.19;21,12;2;
898;1649;7;45.16;25.10;1;sensorA
899;25997;4;26.26;22.72;2;sensorA
900;33485;2;45,06;29,27;1;sensorA
901;22621;7;25.26;12.33;2;sensorB
902;13932;6;25.44;21,74;2;sensorB
903;15491;2;32,13;14.89;2;sensorA
904;10167;7;18.07;22,35;3;sensorA
905;9416;4;25.29;16,67;2;sensorB
906;13838;2;29.52;16,02;2;sensorB
907;31183;3;29.49;19.73;2;sensorA
908;15717;4;32,48;16.17;2;sensorA
909;22948;3;33.01;18.72;2;sensorB
910;19278;3;33,36;13,33;2;sensorB
911;23759;1;32,62;23,72;2;sensorA
912;34940;7;31,39;16,72;2;sensorB
913;27366;7;28,51;14,85;2;sensorA
914;23509;1;38.71;16,39;1;sensorA
915;13953;2;27.81;15,14;2;sensorA
916;24596;8;17,58;18.68;3;sensorA
917;32018;8;26,88;21.66;2;sensorA
918;29455;1;14.55;17,89;4;sensorB
919;17726;8;31,49;13.43;2;sensorB
920;29794;5;21,79;15.95;3;
921;13353;9;9.18;24,22;4;sensorA
922;12547;1;25.16;24,39;2;sensorA
923;21313;3;26,53;30.03;2;sensorA
924;30283;7;32.09;25.73;2;sensorA
925;27293;9;27,81;16.72;2;sensorB
926;29189;3;32,28;21.82;2;sensorB
927;34638;3;13,82;32,71;4;sensorB
928;10106;8;19.48;11,34;3;sensorB
929;8314;7;33,38;13.00;2;sensorA
930;34859;10;45,44;20,53;1;sensorB
931;20345;8;33.42;16,97;2;sensorA
932;15955;8;28,07;9.57;2;
933;11209;9;11,29;19.43;4;sensorB
934;28090;2;44,63;18.43;1;sensorB
935;28464;5;18.96;22,80;3;sensorB
936;22708;9;36.75;18.09;1;sensorA
937;12479;7;20.12;10,31;3;sensorA
938;30826;3;34,38;21.92;2;sensorB
939;32105;6;11,43;26.58;4;
940;13473;3;35.89;19.49;1;sensorB
941;20083;8;15.18;16,64;3;sensorB
942;4170;1;22,07;16.17;3;sensorA
943;20803;10;22,91;13,76;3;sensorA
944;22935;1;22.65;14.80;3;
945;34249;8;27.88;14.62;2;sensorA
946;33703;8;11,29;14,95;4;sensorA
947;7607;3;24,10;12,09;3;sensorB
948;10011;5;30,83;6.14;2;sensorA
949;33714;10;29,37;25.24;2;sensorA
950;23920;8;30,36;22,24;2;sensorB
951;99;1;999.00;22,28;2;sensorB
952;12921;3;15.38;12,99;3;sensorA
953;7577;5;27.15;26,38;2;sensorB
954;34801;1;21.90;22,67;3;sensorB
955;21767;5;11,30;16,00;4;sensorB
956;16558;3;17,36;17,27;3;sensorB
957;1227;4;23.04;20.67;3;sensorA
958;14262;8;27.64;16,98;2;sensorA
959;8891;9;23,35;14.51;3;sensorA
960;225;8;27,09;16.09;2;sensorA
961;6939;4;48,64;17.69;1;sensorA
962;1653;3;0.90;16,58;5;sensorB
963;28911;10;17,76;16,61;3;sensorA
964;22996;7;22.60;24.19;3;sensorB
965;14987;1;29.30;23.98;2;sensorA
966;17826;5;23,59;24.26;3;sensorB
967;25953;6;24,08;21,05;3;
968;847;1;23,23;11,46;3;sensorB
969;32487;3;14,50;19,63;4;sensorB
970;34663;10;21.52;16,58;3;sensorA
971;10325;2;40.70;21,70;1;sensorA
972;28593;4;31,25;12.13;2;sensorB
973;7476;9;22.15;15,28;3;sensorA
974;28221;7;28.42;15.89;2;sensorA
975;3286;3;17.71;20.09;3;
976;18718;4;16,12;18,75;3;sensorA
977;5817;1;30.91;9,71;2;sensorA
978;15848;9;36.45;11,85;1;sensorA
979;10303;3;28,02;22,04;2;sensorB
980;27742;9;55,65;18,73;1;sensorB
981;4090;2;27,07;18.80;2;sensorA
982;26080;1;26,00;24.58;2;sensorB
983;10037;2;14,82;17.07;4;sensorB
984;18586;9;38,41;18,16;9;sensorA
985;26674;7;32,57;10.46;2;sensorA
986;6629;2;17.91;15,83;3;sensorB
987;28325;5;10,02;7,77;4;sensorA
988;704;3;25,34;16,75;2;sensorB
989;19871;9;33.74;23,79;2;sensorA
990;4024;3;22,54;21,91;3;sensorB
991;20705;8;31,28;18,19;2;sensorB
992;23788;7;24,14;25,58;9;sensorB
993;15107;3;38,18;19,33;1;sensorA
994;1800;4;16.55;9.47;3;sensorA
995;27902;7;30,46;11.09;2;sensorB
996;30511;10;32.26;14.73;2;
997;6391;5;31.64;12.31;2;sensorB
998;18488;1;27,05;15.51;2;sensorB
999;11598;5;26.51;17.67;2;sensorA
1000;14864;10;37,05;14.32;1;sensorB
1001;6854;9;26,25;15,27;2;sensorA
1002;32954;8;24,83;15,16;3;sensorA
1003;17067;5;26.99;12,52;2;sensorB
1004;30488;8;27,21;4,61;2;sensorA
1005;14885;7;21.03;7.82;3;sensorA
1006;23803;4;999,00;13.57;3;sensorA
1007;10307;10;39,78;20,79;1;sensorA
1008;33807;5;25,17;15.78;2;sensorB
1009;34725;4;30,85;20,56;2;sensorA
1010;33356;4;17,34;14.78;3;
1011;20056;1;22,19;9.38;3;sensorB
1012;28363;10;16.47;21,17;3;sensorB
1013;31308;3;40.17;25.76;1;sensorB
1014;27629;10;27,80;14.58;2;
1015;7674;5;11.19;21.46;4;sensorA
1016;16476;6;22.47;24.91;3;sensorA
1017;11282;2;23.31;11,70;3;sensorA
1018;24705;9;25,64;23,77;2;
1019;2983;4;22,26;16.39;3;sensorB
1020;24807;2;27,59;20.14;2;sensorA
1021;26594;8;23.42;16,51;3;sensorB
1022;725;10;19.06;22,54;3;sensorA
1023;27879;8;23,20;15.79;3;sensorA
1024;12536;6;36,59;16,49;1;sensorA
1025;29394;9;26.90;26,62;2;sensorA
1026;30893;3;35,62;-5,00;1;sensorA
1027;31171;1;32.28;15,03;2;sensorA
1028;3639;9;51.52;19.41;1;sensorB
1029;1253;5;23,72;15.68;3;sensorA
1030;23968;4;25,49;22.83;2;sensorA
1031;28356;9;35.84;13,32;1;sensorA
1032;4026;3;31.27;24,64;2;sensorB
1033;15992;6;39.67;19,06;1;sensorB
1034;8600;9;29.27;14,12;2;sensorA
1035;5354;9;21,71;10,59;3;sensorA
1036;11801;3;24.61;20,12;3;sensorB
1037;33399;3;23,73;17.07;3;sensorA
1038;24481;8;28,50;13.21;2;sensorA
1039;8681;4;27.06;24.26;2;sensorB
1040;16182;2;32.89;15,78;2;
1041;2536;2;38.38;25.86;1;sensorA
1042;18442;1;16.87;20.00;3;sensorA
1043;11038;6;29.53;13,14;2;sensorB
1044;29092;5;15,48;23.92;3;sensorB
1045;22733;3;26.70;22.24;2;sensorB
1046;10045;9;24.68;11.60;3;sensorB
1047;96;8;21.63;14,24;3;
1048;26067;2;36.83;12,91;1;sensorA
1049;18245;7;18.11;14.83;3;sensorB
1050;3213;4;26.97;6,69;2;sensorB
1051;14871;6;18.97;12.63;3;sensorA
1052;7538;4;37,92;36.86;1;sensorA
1053;5057;6;24.25;23,40;3;sensorB
1054;28551;1;40.91;27.62;1;sensorB
1055;18815;7;32,73;29,16;2;sensorA
1056;5082;4;41.74;19,36;1;sensorB
1057;23169;9;32,40;14,94;2;sensorB
1058;5403;6;18,70;19.04;3;sensorB
1059;10040;6;16,57;17,25;3;sensorA
1060;7716;8;22.05;9.29;3;sensorB
1061;5285;2;31,87;20.67;2;sensorB
1062;21427;1;35.90;19,58;1;sensorA
1063;2519;8;30.23;17,45;2;sensorA
1064;29931;4;37.71;10.00;1;sensorB
1065;30531;1;22.15;22.38;3;sensorA
1066;18864;8;37.30;15,58;1;sensorB
1067;21252;9;31,96;22.10;2;sensorB
1068;5894;4;29,72;14,56;2;sensorA
1069;4385;9;9,37;16.30;9;sensorA
1070;23111;9;17.52;10.82;3;sensorA
1071;23589;8;34,05;9.74;2;sensorA
1072;31405;4;16,52;16.15;3;sensorA
1073;3814;10;21,29;12.59;3;sensorB
1074;3474;6;7.84;20,51;4;sensorB
1075;24640;10;25.85;18.88;2;sensorA
1076;12271;10;33,73;29,24;2;sensorA
1077;18841;10;26,19;11,09;2;sensorB
1078;21180;8;35.54;11.73;1;sensorA
1079;22951;8;18.76;16,16;3;sensorA
1080;25506;7;18.13;13.06;3;sensorA
1081;17475;4;38.44;13.80;1;sensorA
1082;28131;9;16.66;15.52;3;sensorB
1083;23102;10;27,82;11.76;2;sensorA
1084;22909;6;32.57;30,37;2;sensorB
1085;30465;3;19,74;21.14;3;sensorA
1086;24125;7;35,63;18.60;1;sensorB
1087;22795;8;20,23;8,35;3;sensorB
1088;485;6;32.57;25.42;2;sensorA
1089;33803;9;18,65;19.39;3;sensorB
1090;32902;9;40.22;17.83;1;sensorB
1091;25574;8;30.59;20,31;2;sensorB
1092;32220;6;24.30;7.80;3;sensorB
1093;2709;4;26,55;20.21;2;sensorB
1094;4350;3;23.76;10.29;3;sensorB
1095;27105;10;17,50;9,36;3;sensorB
1096;34297;6;20.61;13.28;3;sensorA
1097;31959;4;30,15;28,62;2;sensorB
1098;2555;4;16.95;20.36;3;sensorA
1099;14503;1;19,92;15,50;3;sensorB
1100;4764;7;7,66;18,36;4;sensorA
1101;21140;10;17.90;20.99;3;sensorA
1102;21280;10;27.76;29.08;2;sensorB
1103;4583;7;15.60;22,50;3;
1104;23066;5;39,46;10.96;1;sensorA
1105;5415;5;28,90;18,53;2;sensorA
1106;25924;8;40.01;15.47;1;sensorB
1107;47;8;18.98;14.46;3;sensorB
1108;21703;2;7,67;12,16;4;sensorA
1109;27407;4;27,02;22,46;2;
1110;13123;10;43,96;16,35;1;sensorB
1111;8761;5;31,66;24.28;2;sensorA
1112;21865;7;17,87;11,35;3;sensorB
1113;6685;2;34,40;19.85;2;sensorA
1114;28460;1;22.80;16.96;3;sensorA
1115;7012;7;20.17;16.55;3;sensorA
1116;23777;8;17,69;23,22;3;sensorB
1117;3544;7;16.60;17.47;3;sensorA
1118;18797;5;16,15;16.00;3;sensorB
1119;4001;2;25.88;10.77;2;sensorA
1120;29691;6;39.07;14.70;1;sensorA
1121;9930;3;16.86;7.93;3;sensorA
1122;18172;2;4.62;17,28;5;sensorA
1123;29705;8;25.25;21.25;2;sensorA
1124;9354;10;19.81;20,47;3;sensorA
1125;23680;8;11,25;23,22;4;sensorA
1126;8289;3;32.94;11.03;2;sensorB
1127;7028;6;16.73;12.93;3;sensorA
1128;3013;5;20.21;9.42;3;sensorA
1129;12500;8;19,42;19.80;3;sensorB
1130;32506;10;14.44;23,00;4;sensorA
1131;7833;6;36.54;9.52;1;sensorB
1132;24275;1;32.93;20.80;2;sensorA
1133;13710;3;16,41;22,49;3;sensorA
1134;20818;8;10,34;10,11;4;sensorA
1135;8113;3;25.85;6.53;2;
1136;9869;6;45,95;20.07;1;sensorA
1137;25042;3;30.04;15.82;2;
1138;25044;6;40,27;20,56;1;sensorA
1139;10219;8;42.05;20.74;1;sensorB
1140;3951;7;43,22;24.21;1;sensorA
1141;32685;7;33,47;10,61;2;sensorA
1142;21372;10;29,54;13,74;2;sensorB
1143;17168;8;16,31;12,31;3;sensorB
1144;27367;7;23,17;18,76;3;sensorA
1145;34216;1;36,41;11,88;1;sensorA
1146;12808;4;32.95;19.04;2;sensorA
1147;6482;3;43,07;23,21;1;sensorA
1148;1745;1;20.79;15,63;3;sensorB
1149;27247;8;32.15;22.89;2;sensorA
1150;29613;3;22.47;8.26;3;sensorA
1151;15963;1;24.47;2,60;3;sensorA
1152;34702;7;19,89;9,47;3;sensorA
1153;23923;8;37,21;26.35;1;sensorB
1154;24560;2;23.52;14.93;3;sensorA
1155;15556;6;26,34;20,90;2;sensorA
1156;22614;1;15.49;17,33;3;sensorA
1157;10639;2;38.44;15,05;1;sensorA
1158;18425;1;27,74;31,89;2;sensorB
1159;20282;5;37.80;14,70;1;sensorB
1160;11447;5;28,40;15.07;2;sensorA
1161;2716;7;16.14;23,02;3;sensorA
1162;1379;10;31.57;11,38;2;sensorA
1163;21869;9;38.09;7,64;1;sensorB
1164;29332;1;23.43;23.43;3;sensorB
1165;23274;7;34.02;9.94;2;
1166;25408;4;27.19;16,81;2;sensorA
1167;2157;3;18.78;16.50;3;sensorA
1168;9425;6;32.93;14.50;2;sensorB
1169;17707;9;27.50;15,31;2;
1170;19024;6;43.93;22.86;1;sensorB
1171;24601;6;37.58;16,88;1;sensorA
1172;9355;2;31.74;16,06;2;
1173;22237;5;30.60;22.15;2;sensorB
1174;27616;7;30.89;18,85;2;sensorB
1175;19974;8;6.09;15.94;4;sensorB
1176;5532;5;37,19;16.65;1;sensorB
1177;4146;10;41.76;28,04;1;sensorB
1178;5439;5;20.33;22.00;3;sensorB
1179;8913;4;52,35;21.76;1;sensorB
1180;14530;6;38,82;24,96;1;
1181;12116;1;38.10;12.73;1;sensorB
1182;22918;7;41.04;15,50;1;sensorA
1183;3482;10;27.01;20.94;2;sensorB
1184;5263;10;16,89;20.15;3;sensorA
1185;33883;8;32,81;22,04;2;sensorB
1186;34151;1;27.41;23,48;2;sensorB
1187;16240;10;35,48;20.57;1;sensorB
1188;10332;9;44,39;24.89;1;sensorA
1189;31022;7;30.60;18,00;2;sensorB
1190;14041;5;31.41;22,27;2;sensorB
1191;12918;1;33,95;17,21;2;sensorB
1192;25260;6;54,41;25,17;1;
1193;4750;1;17.93;35.70;3;sensorB
1194;32525;9;10,38;22,14;4;sensorB
1195;29868;3;42,62;20.90;1;
1196;27668;4;17.56;23,80;3;sensorB
1197;20179;7;29,66;18,59;2;sensorA
1198;10131;6;33,46;6.30;2;
1199;21275;7;24.55;26.90;3;sensorA
1200;31787;5;28,71;12.12;2;sensorB
1201;15881;2;14.12;14,94;4;sensorA
1202;12222;1;58.88;13.17;1;sensorA
1203;9987;5;21,25;18,65;3;sensorB
1204;1073;9;9,89;18,22;4;
1205;1471;3;36,80;6.63;1;sensorB
1206;8101;2;15,63;19,25;3;sensorB
1207;20711;1;27.17;8.68;2;
1208;26438;5;37.81;17.69;1;sensorA
1209;16393;3;24.81;10.93;3;sensorB
1210;22206;6;24.31;19,25;3;sensorB
1211;31628;6;31.20;15,80;2;sensorA
1212;29935;2;19,00;23,53;3;sensorA
1213;11535;3;34.70;-5,00;2;
1214;32847;8;20,55;17,40;3;sensorB
1215;34385;9;30.55;14.40;2;sensorB
1216;10869;8;18,68;13,07;3;sensorA
1217;7026;7;3.43;26.08;5;sensorB
1218;15579;4;36.18;23.70;1;sensorA
1219;16080;6;18,00;23,40;3;
1220;26810;5;41.74;17.10;1;sensorA
1221;6849;8;27.69;12.64;9;sensorB
1222;30966;3;26,46;10.26;2;sensorB
1223;3118;3;28.24;23,27;2;sensorA
1224;27854;5;32.23;22.32;2;sensorB
1225;16352;2;35.70;13.87;1;sensorA
1226;32709;3;28.01;31.47;2;sensorA
1227;22740;1;29,19;20.94;2;sensorB
1228;20891;3;23.36;13,49;3;sensorB
1229;32553;9;22,49;13,42;3;sensorB
1230;26266;5;29,20;13,04;2;
1231;22560;8;28,66;13,76;2;sensorB
1232;12541;8;16,67;8.55;3;sensorA
1233;12681;1;59,32;18,70;1;sensorB
1234;21842;8;37,41;14.83;1;sensorB
1235;33171;2;30,28;31.37;2;sensorB
1236;27832;1;22,73;15,82;3;sensorA
1237;33589;9;21.33;28.39;3;sensorB
1238;4303;6;16,63;12.13;3;sensorA
1239;5767;5;28,58;22.96;2;sensorB
1240;517;4;48,26;14.78;1;sensorB
1241;8250;3;56.34;10.30;1;sensorB
1242;5674;1;49,43;14,51;1;sensorB
1243;29088;9;35.67;17.03;1;sensorB
1244;17869;4;29,71;18.86;2;sensorB
1245;27028;4;27,94;10.39;2;sensorA
1246;26466;7;27,27;21.29;2;sensorA
1247;24948;3;46,03;15,58;1;
1248;546;5;41,19;8,19;1;sensorB
1249;5701;7;54,47;11,98;1;sensorB
1250;16160;5;40.53;23,24;1;sensorA
1251;5720;1;23,44;13.83;3;sensorA
1252;28661;10;19,46;12,52;3;sensorB
1253;21921;8;35,70;23.31;1;sensorB
1254;10888;5;34.93;27,76;2;sensorB
1255;514;3;41,01;20.34;1;sensorB
1256;5094;9;12.16;17,67;4;sensorB
1257;520;5;21.09;9,32;3;sensorB
1258;25094;6;26,62;19.59;2;sensorA
1259;9055;6;36,04;8.34;1;sensorA
1260;28448;8;35.82;18.92;1;
1261;30473;1;20.09;17.25;3;sensorB
1262;29989;7;6,88;18,19;4;sensorB
1263;31411;6;20.06;20.74;3;sensorB
1264;31940;3;31.55;16,44;2;sensorB
1265;7886;8;40.80;21.84;1;sensorA
1266;4406;8;18.88;25.24;3;sensorB
1267;10026;4;28,81;9.61;2;sensorB
1268;13147;5;41,04;19.68;1;sensorB
1269;2291;4;21,37;24,34;3;sensorA
1270;10180;3;22,54;23.43;3;sensorB
1271;28882;2;19,59;19,32;3;sensorA
1272;17722;10;49,77;23.88;1;sensorA
1273;1083;8;17,59;8.04;3;sensorB
1274;26736;1;21.00;24.31;3;
1275;32776;2;22.20;14.69;3;sensorB
1276;22429;1;0.50;13.94;5;sensorB
1277;6894;2;26.65;22.34;2;sensorA
1278;8970;2;36.35;15.37;1;sensorA
1279;12815;5;23,32;18,51;3;sensorA
