survey_id|time_id|zone_id|mode|stress_1_5|satisfaction_1_5|commentaire
655|13357|5|voiture|3|1|Bus bondé...
656|21192|4|bus|2|1|Insécurité ressentie la nuit
657|24675|7|métro|3|3|« Pas d'info »
658|6554|4|voiture|2|2|Insécurité ressentie la nuit
659|34448|4|voiture|2|1|Clim en panne
660|30455|1|tram|4|2|Correspondance ratée
661|25122|4|bus|3|3|Insécurité ressentie la nuit
662|14633|10|tram|3|2|« Pas d'info »
663|8600|2|vélo|2|2|Trop de retard 😡
664|28340|5|bus|1|3|
665|16144|5|voiture|4|1|Null
666|19123|4|voiture|1|1|Station sale
667|6609|5|tram|3|3|RAS
668|2851|9|métro|1|3|Clim en panne
669|9035|3|métro|2|2|"« Pas d'info »|extra"
670|16292|3|métro|1|2|Service interrompu
671|19731|3|voiture|1|3|RAS
672|4744|5|voiture|2|1|Trop de retard 😡
673|16342|10|voiture|4|1|Trajet OK
674|19205|7|métro|1|2|Retard > 30min!!!
675|22486|8|voiture|3|2|Null
676|20077|5|métro|3|5|Retard > 30min!!!
677|32635|6|tram|3|3|Insécurité ressentie la nuit
678|12814|4|voiture|3|1|Trajet OK
679|20051|9|voiture|1|1|Bus bondé...
680|5905|5|bus|2|3|Retard > 30min!!!
681|26383|10|bus|3|2|👍
682|14859|1|métro|1|2|Retard > 30min!!!
683|1427|8|bus|3|1|RAS
684|8414|6|voiture|2|2|Bus bondé...
685|2433|2|tram|3|3|Correspondance ratée
686|6277|8|tram|3|2|RAS
687|25888|1|bus|3|2|RAS
688|4817|3|métro|1|3|
689|30999|8|bus|3|1|« Pas d'info »
690|6935|2|bus|3|5|Clim en panne
691|18881|7|bus|1|2|Clim en panne
692|16387|10|tram|3|1|Trop de retard 😡
693|32981|5|tram|3|3|Correspondance ratée
694|26752|3|bus|5|4|Service interrompu
695|32413|2|métro|3|2|Retard > 30min!!!
696|18663|4|bus|2|5|Service interrompu
697|14679|8|métro|2|3|👍
698;24592;7;voiture;4;3;« Pas d'info »
699|14551|5|vélo|2|1|Clim en panne
700|22101|3|métro|3|3|
701|23210|10|tram|2|4|Null
702|29453|5|métro|1|2|Retard > 30min!!!
703|10821|5|vélo||3|« Pas d'info »
704|25073|7|voiture|2|3|Correspondance ratée
705|20415|8|bus|4|2|Trajet OK
706|32133|8|bus|2|2|Insécurité ressentie la nuit
707|21333|7|voiture|3|2|
708|17081|3|tram|1|2|Trop de retard 😡
709|34569|2|métro||3|Clim en panne
710;32912;6;voiture;1;2;Retard > 30min!!!
711|9065|5|tram|3|1|« Pas d'info »
712|538|9|bus|3|3|Null
713|25728|5|métro|3|3|Service interrompu
714|10703|2|bus|4|2|Correspondance ratée
715|9649|5|métro|3|4|Insécurité ressentie la nuit
716|34221|3|métro|1|4|Null
717|25922|3|vélo|3|2|👍
718;24039;1;bus;1;4;👍
719|17802|7|bus|2|1|Insécurité ressentie la nuit
720|10096|7|tram|4|1|Clim en panne
721|10040|9|métro|3|3|Correspondance ratée
722|3089|9|métro|2|2|
723|30373|1|métro|3|2|Trop de retard 😡
724|6934|3|bus|4|3|Station sale
725|12343|1|vélo|2|3|👍
726|25649|1|bus|2|3|« Pas d'info »
727|30295|4|vélo|3|2|
728|21128|7|vélo|1|4|Retard > 30min!!!
729|14609|3|bus|2|2|Trop de retard 😡
730|31482|1|tram|3|1|Station sale
731|14525|10|bus|3|2|Insécurité ressentie la nuit
732|11754|4|bus|4|2|RAS
733|32680|10|métro|3|4|Bus bondé...
734|21378|3|bus|3|2|RAS
735|18058|9|métro|2|3|Bus bondé...
736|21594|4|bus|3|1|Correspondance ratée
737|7337|2|voiture|4|1|👍
738|9358|9|vélo|2|4|Bus bondé...
739|31999|6|voiture|1|1|Retard > 30min!!!
740|32791|7|bus|2|2|Trop de retard 😡
741|28109|10|métro|3|3|RAS
742|10040|9|voiture|3|2|« Pas d'info »
743|28550|2|métro|2|2|Service interrompu
744|15807|6|bus|3|1|Insécurité ressentie la nuit
745|31984|5|voiture|2|2|
746|26455|3|bus|2|4|Trajet OK
747|10086|7|vélo|2|3|Service interrompu
748|6106|1|bus|2|2|Clim en panne
749|26082|9|métro|2|3|RAS
750|5274|10|bus|2|3|Station sale
751|13533|7|bus|3|1|Station sale
752;12722;10;bus;3;2;RAS
753|33233|9|voiture||4|Retard > 30min!!!
754|2925|2|métro|1|2|« Pas d'info »
755|15151|8|bus|1|2|Null
756|20170|8|bus|2|2|Null
757|5044|6|voiture|3|3|Trajet OK
758|15580|9|vélo|2|2|RAS
759|24388|2|vélo|4|3|Insécurité ressentie la nuit
760|17881|2|bus|1|3|
761|4871|5|métro|3|2|Trajet OK
762|11038|10|voiture|3|5|Station sale
763|11848|2|tram|3|1|Correspondance ratée
764|5873|6|métro|1|2|Insécurité ressentie la nuit
765|16047|5|tram|3|1|Retard > 30min!!!
766|10360|9|vélo|3|3|RAS
767|1306|1|bus|3|2|Trop de retard 😡
768|5531|1|tram|4|3|Null
769|10172|5|vélo|3|2|👍
770|10179|5|métro|3|3|Trajet OK
771|25046|9|voiture|3|3|Null
772|19787|1|bus|3|3|Clim en panne
773|24845|6|bus|2|3|Station sale
774|18743|8|tram|3|5|« Pas d'info »
775|26557|8|bus|2|3|Bus bondé...
776|31789|6|métro|3|2|
777;1666;5;voiture;3;1;Trajet OK
778|805|10|tram|4|1|RAS
779|203|7|métro|3|3|Retard > 30min!!!
780|5825|3|vélo|3|2|Clim en panne
781|1755|4|bus|2|3|Retard > 30min!!!
782|24932|7|bus|4|5|Retard > 30min!!!
783;8408;10;bus;2;1;Retard > 30min!!!
784|27396|4|métro|3|2|Clim en panne
785|852|10|voiture|4|3|RAS
786|820|2|tram|2|2|RAS
787|14727|9|métro|1|3|RAS
788|13049|6|voiture|1|2|Trajet OK
789;2553;7;tram;3;4;Station sale
790|29191|9|vélo|2|3|Retard > 30min!!!
791|23712|2|tram|2|2|RAS
792|26749|4|métro|3|3|Trop de retard 😡
793|23520|2|métro|1|2|Insécurité ressentie la nuit
794|19015|7|voiture|3|4|Retard > 30min!!!
795|27957|10|tram|1|2|Correspondance ratée
796|26162|5|vélo|3|2|Insécurité ressentie la nuit
797|7744|2|tram|3|3|Retard > 30min!!!
798|22877|6|voiture|3|4|Bus bondé...
799|680|5|voiture|4|2|Station sale
800|27015|9|métro|3|2|Station sale
801|1370|4|voiture|5|1|Bus bondé...
802|31274|9|bus|3|3|Retard > 30min!!!
803|25637|3|bus|4|1|Service interrompu
804|22009|8|bus|4|2|Service interrompu
805|33474|3|métro|2|4|« Pas d'info »
806|56|3|voiture||1|RAS
807|16883|8|tram|2|3|« Pas d'info »
808|31360|3|bus|1|3|Station sale
809|6360|1|tram|2|3|Service interrompu
810|13282|3|voiture|4|5|
811|5368|9|vélo|1|4|
812|27858|7|voiture|2|1|Retard > 30min!!!
813|34687|3|bus|1|2|Retard > 30min!!!
814|18674|9|voiture|1|4|Trajet OK
815|12999|7|métro|1|2|Bus bondé...
816|17340|7|voiture|1|3|Correspondance ratée
817|15528|1|métro|4|1|« Pas d'info »
818|30386|8|bus|1|2|👍
819|398|6|tram|2|2|Bus bondé...
820|3032|8|bus|2|3|Trop de retard 😡
821|30381|2|tram|2|2|Bus bondé...
822|31378|10|voiture|4|3|Station sale
823|2611|1|métro|3|3|👍
824|19340|2|tram|3|4|👍
825|12175|2|voiture|1|3|Station sale
826|29790|7|voiture|4|3|Retard > 30min!!!
827|848|7|vélo|1|2|« Pas d'info »
828|32489|5|vélo|2|1|Retard > 30min!!!
829|21997|7|bus|3|3|Null
830|15378|9|vélo|2|2|Trajet OK
831|25010|2|voiture|2|1|👍
832|28359|10|métro|1|1|Trop de retard 😡
833|6268|9|métro|3|2|Null
834|1973|9|bus|3|5|Trop de retard 😡
835|34456|10|voiture|2|3|Service interrompu
836|970|2|voiture|5|3|Clim en panne
837|33321|1|vélo||3|Correspondance ratée
838|22495|1|voiture|3|1|Trop de retard 😡
839|412|9|vélo|4|1|
840|27993|3|bus|4|3|Null
841|18419|8|tram|3|3|👍
842|10223|8|métro|2|4|Station sale
843|11114|7|bus|2|2|Retard > 30min!!!
844|29260|10|tram|3|3|
845|6765|1|bus|3|4|"Correspondance ratée|extra"
846;28351;6;métro;3;3;RAS
847|26822|1|métro|2|2|"|extra"
848|408|1|voiture|1|2|« Pas d'info »
849|3070|8|bus|3|2|Null
850|13514|5|métro|3|4|Service interrompu
851|6235|2|tram|3|2|Service interrompu
852|23957|3|bus|1|2|Correspondance ratée
853|26847|8|voiture|3|2|Trop de retard 😡
854|5000|4|bus|3|2|Correspondance ratée
855|7454|4|tram||2|Station sale
856|18389|6|vélo|4|2|Correspondance ratée
857|16156|9|tram||2|Correspondance ratée
858|25189|4|voiture|1|2|Trajet OK
859;5649;3;métro;2;2;Station sale
860|21723|7|vélo|3|3|Retard > 30min!!!
861|33949|5|vélo|2|3|👍
862|11037|3|voiture|2|2|Insécurité ressentie la nuit
863|22289|1|métro|1|1|Insécurité ressentie la nuit
864|32695|3|métro|2|2|Trop de retard 😡
865|34302|5|métro|4|2|Correspondance ratée
866|26526|8|bus|2|1|RAS
867|28522|1|métro|4|3|Clim en panne
868|25657|10|métro|3|3|Service interrompu
869|24038|8|métro|3|1|Station sale
870|853|6|vélo|2|4|Trop de retard 😡
871|33206|6|vélo|3|3|Trop de retard 😡
872|21955|1|tram|2|2|Trop de retard 😡
873|18831|6|bus|3|3|Station sale
874|13220|4|bus|2|3|Bus bondé...
875|3967|6|vélo|2|3|« Pas d'info »
876|6021|1|tram|3|2|Bus bondé...
877|21332|3|tram|2|3|Retard > 30min!!!
878;17082;3;métro;2;4;Service interrompu
879|2182|4|vélo|3|4|Bus bondé...
880|4905|2|voiture|1|1|Trajet OK
881|4444|6|bus|2|3|Retard > 30min!!!
882|24392|7|métro|4|3|Correspondance ratée
883|1384|4|tram|1|2|« Pas d'info »
884|32855|9|bus|2|2|Retard > 30min!!!
885;14605;4;voiture;1;3;Insécurité ressentie la nuit
886|11448|10|voiture|1|1|Retard > 30min!!!
887|26844|1|bus|2|3|Trop de retard 😡
888|19230|1|métro|4|3|Insécurité ressentie la nuit
889|30977|7|bus|3|1|Null
890|13508|9|métro|2|4|Correspondance ratée
891|1167|4|bus|3|4|Correspondance ratée
892|3309|8|métro|3|1|Bus bondé...
893|1866|6|métro|3|3|RAS
894|3118|5|tram|3|3|« Pas d'info »
895|14935|6|vélo|2|3|👍
896|12271|5|voiture|3|2|Insécurité ressentie la nuit
897|31360|5|métro|2|2|Retard > 30min!!!
898|12685|5|tram|2|2|👍
899|3414|6|tram|4|2|Clim en panne
900|6804|5|bus|2|2|« Pas d'info »
901|3795|4|métro|2|4|Trop de retard 😡
902|12114|1|voiture|3|3|Clim en panne
903|14763|1|métro|3|4|« Pas d'info »
904|3391|7|voiture|2|2|Station sale
905|28383|4|voiture|3|4|
906|31095|1|métro|2|2|👍
907|21601|9|bus|2|2|Clim en panne
908|24534|3|bus|2|4|Station sale
909|25402|2|bus|2|1|
910|29506|4|voiture|3|2|👍
911|9743|5|vélo|2|1|Trajet OK
912|6797|7|métro|3|3|👍
913|34644|6|métro|5|3|Trajet OK
914|17481|4|métro|2|2|Clim en panne
915|22878|6|voiture|3|1|Insécurité ressentie la nuit
916|9399|1|métro||5|Trop de retard 😡
917|24626|10|vélo|1|2|Retard > 30min!!!
918|10860|10|tram|3|3|RAS
919|32878|5|voiture||2|Null
920|10490|7|voiture||1|Trajet OK
921|15423|3|métro|3|3|Clim en panne
922|19539|9|bus|4|3|Bus bondé...
923|10443|2|métro|1|3|👍
924|26230|1|tram|4|3|« Pas d'info »
925|28860|3|bus|4|3|Station sale
926|1873|3|tram|3|2|👍
927|23379|6|tram|3|4|Correspondance ratée
928|1748|5|vélo|2|3|Trajet OK
929|18096|5|voiture|4|4|Station sale
930|23224|4|voiture|1|4|Correspondance ratée
931|27213|6|bus|1|3|Service interrompu
932;28241;9;bus;4;2;Bus bondé...
933;21491;4;bus;2;3;
934|3944|4|vélo|3|3|RAS
935|10310|7|tram|2|2|RAS
936|29979|9|métro|4|3|Station sale
937|34335|7|bus|3|4|Insécurité ressentie la nuit
938|23295|10|métro|1|3|Trajet OK
939|20938|7|voiture||2|👍
940|31478|6|bus|2|1|Trajet OK
941|17551|6|tram|3|1|
942|6608|10|voiture|4|3|Clim en panne
943|30393|1|métro|1|3|Station sale
944|19692|9|bus|4|1|« Pas d'info »
945|8197|10|bus|5|1|Trop de retard 😡
946|6755|4|bus|4|3|RAS
947|7463|10|métro|2|3|« Pas d'info »
948|13829|6|métro|3|2|Bus bondé...
949|1968|9|voiture|3|1|Insécurité ressentie la nuit
950|8562|3|bus|4|2|👍
951|4706|1|bus|4|1|Clim en panne
952|23018|9|bus|2|3|Trajet OK
953|12980|3|voiture|2|3|Insécurité ressentie la nuit
954|12345|2|voiture|3|3|Trop de retard 😡
955|6917|6|métro|2|5|Null
956|17056|8|métro|3|4|Clim en panne
957|14472|4|voiture|2|4|Null
958|4055|9|bus|1|3|Bus bondé...
959|5986|5|vélo|2|2|Bus bondé...
960|12934|10|métro|2|4|Trop de retard 😡
961|30122|2|voiture|2|3|RAS
962|27612|6|métro|3|3|Retard > 30min!!!
963|19749|6|bus|3|2|Station sale
964|11124|8|tram|4|4|Trop de retard 😡
965|32650|8|métro|3|2|👍
966|22064|6|bus|2|1|Correspondance ratée
967|8656|7|métro|3|2|
968|26001|6|vélo|3|3|Clim en panne
969|29412|9|métro|4|4|
970|21235|1|métro|5|3|Bus bondé...
971|22421|4|bus|3|5|Service interrompu
972|4957|2|vélo|2|1|« Pas d'info »
973|31262|1|métro|2|3|RAS
974|11382|6|bus|2|2|Correspondance ratée
975|2316|4|métro|4|4|« Pas d'info »
976|14007|7|vélo|3|2|Correspondance ratée
977|5377|1|bus|1|2|Trajet OK
978|28745|10|voiture|2|3|Retard > 30min!!!
979|27327|3|voiture|2|2|Station sale
980|3048|1|métro|3|3|Bus bondé...
981|22417|5|voiture|3|3|Station sale
982|4039|5|tram|3|2|Correspondance ratée
983|34226|7|tram|3|1|Service interrompu
984|15662|1|voiture|4|2|Retard > 30min!!!
985|31171|2|vélo|2|3|Correspondance ratée
986|23191|2|bus|5|3|Correspondance ratée
987|9091|8|bus|4|2|Trop de retard 😡
988|5627|9|métro|2|3|« Pas d'info »
989|22004|9|métro|3|2|👍
990|3120|8|métro|2|3|Trop de retard 😡
991|34436|4|bus|3|1|Null
992|31199|8|vélo|5|4|Null
993|14628|2|tram|2|1|Correspondance ratée
994|27287|10|voiture|3|3|Insécurité ressentie la nuit
995|12899|3|vélo|3|1|Retard > 30min!!!
996|11144|3|vélo|2|3|RAS
997|28492|7|voiture|3|4|Clim en panne
998|10198|10|bus|4|4|👍
999|15131|8|tram|4|2|
1000|26433|8|bus|2|4|👍
1001|5479|5|vélo|3|1|Clim en panne
1002|13428|1|voiture|5|3|👍
1003|5744|7|bus|1|2|Trajet OK
1004|26697|6|métro|3|1|Insécurité ressentie la nuit
1005|19738|2|tram|2|3|Service interrompu
1006|22740|8|vélo|2|2|Bus bondé...
1007|25244|7|bus|3|2|Bus bondé...
1008|19586|4|voiture|1|4|👍
1009|27505|7|bus|3|1|👍
1010|20365|6|métro|2|3|Station sale
1011|28541|7|voiture|1|2|Station sale
1012|11301|4|métro|1|1|Clim en panne
1013|30806|3|voiture|4|3|« Pas d'info »
1014|32520|6|bus|3|2|Null
1015|4697|8|bus|2|3|« Pas d'info »
1016|7919|4|tram|2|1|Trajet OK
1017|14250|4|tram|3|2|
1018|10536|8|bus|1|3|Null
1019|26299|5|métro|1|5|Station sale
1020|29958|10|métro|3|4|« Pas d'info »
1021|10997|6|voiture|2|1|Station sale
1022|32073|4|voiture|2|2|Bus bondé...
1023|27585|1|bus|1|3|RAS
1024|12654|1|voiture|3|2|Correspondance ratée
1025|2633|3|tram|2|2|Correspondance ratée
1026|34886|1|bus|2|1|👍
1027|12118|4|tram|3|3|Correspondance ratée
1028|5138|1|voiture|2|2|Trajet OK
1029|31102|8|tram|3|2|Station sale
1030|12967|1|voiture|2|1|Trop de retard 😡
1031|32126|5|bus|2|3|Service interrompu
1032;18818;10;voiture;1;2;Trop de retard 😡
1033|1734|5|métro|2|2|Bus bondé...
1034|7567|5|bus|2|3|Trop de retard 😡
1035|20163|6|métro|3|3|Service interrompu
1036|9063|1|bus|2|2|Service interrompu
1037|18605|4|bus|4|3|Retard > 30min!!!
1038|16768|8|voiture|3|1|👍
1039|19000|1|tram|1|2|Correspondance ratée
1040|10228|5|tram|3|3|Service interrompu
1041|15856|10|voiture|1|2|Insécurité ressentie la nuit
1042|22535|4|vélo|5|1|Retard > 30min!!!
1043;1723;8;métro;4;2;Null
1044|28649|10|tram|2|2|Trop de retard 😡
1045|6536|7|métro|3|1|"Null|extra"
1046|24734|6|bus|2|3|Bus bondé...
1047|26185|6|tram|1|3|Trajet OK
1048|26302|6|tram|3|1|👍
1049|1746|7|voiture|4|2|Trajet OK
1050|26624|2|métro|4|2|Correspondance ratée
1051|29842|4|tram|3|2|Retard > 30min!!!
1052|23007|5|vélo|3|3|Retard > 30min!!!
1053|32608|1|voiture|1|2|👍
1054|6859|9|voiture|1|2|« Pas d'info »
1055|5765|6|bus|3|4|Bus bondé...
1056|21510|3|tram|2|3|Trop de retard 😡
1057|12175|3|voiture|2|3|Clim en panne
1058|26305|9|métro|2|1|« Pas d'info »
1059|34859|8|tram|2|3|Correspondance ratée
1060|13208|4|tram|3|4|Station sale
1061|17517|5|tram|3|3|Trajet OK
1062|9748|7|vélo|1|3|Trajet OK
1063|19218|10|vélo|3|1|Trajet OK
1064|24324|3|métro|3|4|
1065|23388|7|voiture|3|3|Correspondance ratée
1066|26999|2|bus||1|Clim en panne
1067|13841|10|tram|2|2|Insécurité ressentie la nuit
1068|3506|2|bus|3|4|« Pas d'info »
1069|5912|7|bus|4|3|« Pas d'info »
1070|15104|10|tram|2|3|Insécurité ressentie la nuit
1071|448|6|métro||2|Correspondance ratée
1072|32985|3|métro|2|2|👍
1073|30577|4|bus|3|3|Bus bondé...
1074|30794|7|voiture|3|3|Bus bondé...
1075|13549|4|métro|3|2|
1076|30345|10|bus|1|5|
1077|18543|1|métro|4|2|Insécurité ressentie la nuit
1078|5841|8|voiture|3|2|Correspondance ratée
1079|11839|5|métro|4|2|« Pas d'info »
1080|14061|7|bus|2|3|👍
1081|8438|6|tram|2|2|Retard > 30min!!!
1082|6456|5|bus|1|3|👍
1083|3400|2|vélo|2|3|
1084|24212|10|bus|2|1|Station sale
1085|32643|10|voiture|2|1|Retard > 30min!!!
1086|30692|8|métro|3|3|Correspondance ratée
1087|34374|8|métro|4|4|Trop de retard 😡
1088|3226|3|voiture|3|4|Station sale
1089;1392;8;métro;3;1;
1090|17562|8|métro|5|1|Bus bondé...
1091|10184|7|tram|3|2|Service interrompu
1092|30562|999|bus|2|3|Clim en panne
1093|26105|6|voiture|3|1|
1094|2423|6|voiture|3|4|Trajet OK
1095|22827|2|voiture|3|3|
1096|6795|2|vélo|2|1|Retard > 30min!!!
1097|14488|10|tram|2|1|Clim en panne
1098|24271|4|bus|1|1|Clim en panne
1099|2222|2|voiture|2|1|
1100|19633|8|bus|2|1|Retard > 30min!!!
1101|20706|6|tram|4|2|
1102|1637|1|tram|3|2|👍
1103|11344|4|métro||1|Null
1104|16210|8|bus|1|3|Trop de retard 😡
1105|17955|8|tram|3|4|Clim en panne
1106|33923|2|métro|3|4|Insécurité ressentie la nuit
1107|29013|4|tram|3|2|Service interrompu
1108|24271|7|bus|4|2|Correspondance ratée
1109|15336|8|métro|3|2|
1110;28854;2;métro;3;4;👍
1111|21954|3|bus|3|2|Null
1112|6029|7|métro|2|3|Correspondance ratée
1113|20351|6|voiture|4|2|Insécurité ressentie la nuit
1114|6358|9|métro|1|2|Clim en panne
1115|29591|9|vélo|2|2|Bus bondé...
1116|23612|2|bus|1|2|RAS
1117|19992|6|bus|3|2|Retard > 30min!!!
1118|15229|7|bus|3|2|Clim en panne
1119|22488|2|métro|3|3|Retard > 30min!!!
1120|31391|9|voiture|2|2|Station sale
1121|11763|9|vélo|1|3|« Pas d'info »
1122|7823|9|métro|3|1|Retard > 30min!!!
1123|29471|4|tram|2|1|"Retard > 30min!!!|extra"
1124|28287|2|bus|3|2|Trajet OK
1125|17097|3|voiture|3|3|"Clim en panne|extra"
1126|8689|6|tram|1|3|RAS
1127|25268|1|vélo|3|1|Correspondance ratée
1128|26142|1|voiture|3|3|
1129|4394|10|métro|1|3|RAS
1130|28532|10|voiture|1|3|Null
1131|19684|8|métro|3|3|"Service interrompu|extra"
1132|32157|2|vélo||2|« Pas d'info »
1133|29650|10|bus|2|2|Station sale
1134|22459|9|bus|1|3|Station sale
1135|293|6|tram|2|3|Trop de retard 😡
1136|14373|9|tram|4|2|Retard > 30min!!!
1137|25294|6|tram|1|3|"Clim en panne|extra"
1138|4407|7|métro|4|1|Retard > 30min!!!
1139|30508|10|bus|2|3|« Pas d'info »
1140|6456|7|métro|4|3|Trop de retard 😡
1141|17040|4|voiture|3|3|
1142|8755|7|bus|3|3|Correspondance ratée
1143|30592|1|voiture|3|1|👍
1144|18057|4|tram|2|1|Clim en panne
1145|585|5|vélo|1|2|Retard > 30min!!!
1146|7992|5|voiture|2|1|👍
1147|18518|4|métro|3|4|Insécurité ressentie la nuit
1148|10652|7|bus|2|4|Station sale
1149|27298|1|bus|2|1|Trajet OK
1150|23376|6|bus||5|Insécurité ressentie la nuit
1151|24770|999|tram|2|2|
1152|20847|2|voiture|4|4|Correspondance ratée
1153|3919|2|métro|2|3|Retard > 30min!!!
1154|584|2|bus|2|3|👍
1155|4761|1|voiture|2|2|« Pas d'info »
1156|22883|7|bus|3|3|Service interrompu
1157|5355|5|métro|5|2|Correspondance ratée
1158|2951|4|voiture|3|1|"Retard > 30min!!!|extra"
1159|14499|7|tram|1|3|« Pas d'info »
1160|19014|9|bus|3|2|« Pas d'info »
1161|4449|2|tram|2|3|Null
1162|2549|9|voiture|2|4|Bus bondé...
1163|16231|7|voiture|2|4|Station sale
1164|33172|10|voiture|2|3|RAS
1165|32807|3|voiture|1|2|Clim en panne
1166|6039|10|métro|2|4|« Pas d'info »
1167|2811|4|métro|2|2|Bus bondé...
1168|17006|7|bus|4|1|« Pas d'info »
1169|24282|6|voiture|3|1|👍
1170;20684;4;métro;2;4;👍
1171|25938|2|bus|3|3|Trajet OK
1172|3114|999|tram|2|5|RAS
1173|23977|6|bus|3|3|Bus bondé...
1174|20994|6|tram|4|3|Station sale
1175|1708|5|métro|3|3|Service interrompu
1176|35004|4|métro|4|3|Trajet OK
1177|26352|2|métro|4|2|RAS
1178|16747|2|bus|2|3|Trop de retard 😡
1179|7654|8|bus|2|3|Trop de retard 😡
1180|6207|6|bus|4|2|Service interrompu
1181|28942|7|tram|3|1|Null
1182|29891|4|métro|1|4|👍
1183|9232|9|métro|3|5|Trajet OK
1184|31330|3|bus|2|2|Station sale
1185|1437|2|tram|1|1|Trop de retard 😡
1186|10286|4|tram|3|2|Bus bondé...
1187|14640|8|voiture|2|2|Clim en panne
1188|18979|6|métro|2|2|Station sale
1189|35032|9|vélo|3|4|
1190|16550|7|bus|2|1|Insécurité ressentie la nuit
1191|3109|6|métro|4|3|👍
1192|29200|8|bus|2|1|« Pas d'info »
1193|31722|5|voiture|3|3|Null
1194|31506|10|bus|4|4|Correspondance ratée
1195|107|6|voiture|3|3|Clim en panne
1196|26856|4|vélo|2|2|Trop de retard 😡
1197|19692|6|métro|1|2|👍
1198|3868|1|tram|1|1|Service interrompu
1199|6139|6|voiture|1|4|"Trop de retard 😡|extra"
1200|314|8|bus|1|3|Correspondance ratée
1201|12919|7|métro|2|2|Null
1202|15872|1|voiture|2|3|Retard > 30min!!!
1203|17861|8|bus|2|3|Bus bondé...
1204|1686|2|métro|2|3|RAS
1205|4642|1|voiture|1|3|Trajet OK
1206|10035|8|métro|4|2|Station sale
1207|16154|2|bus|1|3|Retard > 30min!!!
1208|5668|6|vélo||2|Trop de retard 😡
1209|12237|1|tram|3|3|Trop de retard 😡
1210|12965|10|tram|2|1|Null
1211;20946;10;voiture;2;2;Insécurité ressentie la nuit
1212|32146|5|métro||1|Retard > 30min!!!
1213|14407|5|voiture|2|3|Bus bondé...
1214|9005|1|bus|3|2|👍
1215|13653|5|bus|2|3|Clim en panne
1216|92|1|tram|3|2|« Pas d'info »
1217|15776|9|métro|3|4|Retard > 30min!!!
1218|14131|1|métro|1|4|Correspondance ratée
1219|11450|5|bus|3|4|Service interrompu
1220|14921|3|métro|3|2|Retard > 30min!!!
1221|28336|2|bus|2|3|
1222|31057|3|vélo|1|3|RAS
1223;18605;2;métro;1;1;Trajet OK
1224|7009|10|métro|3|4|Null
1225|14463|4|métro|1|2|Trop de retard 😡
1226|14437|1|bus|3|3|Bus bondé...
1227|17203|4|bus|3|3|Insécurité ressentie la nuit
1228|8155|7|bus|2|5|👍
1229|8136|8|bus|2|3|Service interrompu
1230|14815|1|métro|2|2|
1231|28214|5|vélo|3|2|Null
1232|7296|3|vélo|2|3|Trajet OK
1233|17291|5|métro|4|4|Retard > 30min!!!
1234|22910|4|bus|5|2|Correspondance ratée
1235|28156|1|voiture|3|2|RAS
1236|21729|2|bus|2|2|Station sale
1237|12329|7|voiture|4|2|Trop de retard 😡
1238|16136|5|tram|3|2|Service interrompu
1239|33136|10|voiture|5|4|Station sale
1240|29653|10|bus|4|3|Retard > 30min!!!
1241|24452|9|métro|2|3|RAS
1242|18600|1|bus|2|1|Insécurité ressentie la nuit
1243|27259|2|vélo|2|1|Insécurité ressentie la nuit
1244|14580|4|métro|3|3|Station sale
1245|8465|8|bus|3|1|Service interrompu
1246|26823|4|bus|3|3|Null
1247|33367|5|voiture|3|1|👍
1248|29754|8|tram|1|3|RAS
1249|8399|3|métro|2|2|Correspondance ratée
1250|18550|5|bus|1|3|👍
1251|9659|2|bus|2|3|Station sale
1252|10236|2|métro|1|3|Bus bondé...
1253|1826|9|vélo|4|2|Null
1254|25011|6|voiture|3|1|Bus bondé...
1255|20260|6|vélo|3|3|« Pas d'info »
1256|22075|8|tram|3|3|Null
1257|26852|6|métro|3|3|Service interrompu
