event_id,time_id,line_id,stop_id,heure_theorique,heure_reelle,retard_s,annule,charge_estimee,vehicle_id
1546,17356.0,9,S1121,03:00:00,03:02:19,139.0,0,47,
1547,28625.0,11,S1125,16:00:00,15:58:29,-91.0,0,40,V00137
1548,33423.0,14,S1097,14:00:00,14:00:21,21.0,0,32,
1549,17024.0,10,S1096,07:00:00,07:00:00,0.0,0,59,V00338
1550,23172.0,10,S1088,11:00:00,11h02,179.0,0,52,V00552
1551;14921.0;7;S1035;16h00;;nan;1;47;
1552,16644.0,9,S1158,11:00:00,11:03:33,213.0,0,49,
1553,9829.0,3,S1122,12:00:00,11:58:55,-65.0,0,56,V00712
1554,7833.0,5,S1107,08:00:00,07:56:07,-233.0,0,73,
1555,23373.0,3,S1085,20:00:00,19:57:49,-131.0,0,36,
1556,11831.0,12,S1106,22:00:00,22:03:22,202.0,0,68,
1557,30917.0,1,S1026,04:00:00,03:56:14,-226.0,0,94,
1558,5098.0,4,S1158,09:00:00,09:07:07,427.0,0,57,V00379
1559,26655.0,4,S1104,14h00,14:06:15,375.0,0,47,V00786
1560,17662.0,8,S1163,21:00:00,21:09:17,557.0,0,46,
1561,16080.0,5,S1129,23:00:00,23:03:37,217.0,0,61,
1562,3669.0,3,S1161,20:00:00,20:02:04,124.0,0,38,V00443
1563,25804.0,1,S1137,03:00:00,02:57:39,-141.0,0,25,
1564,2745.0,1,S1089,08:00:00,08:05:56,356.0,0,68,V00784
1565,19100.0,7,S1135,19:00:00,19:02:44,164.0,0,27,V00186
1566,13545.0,3,S1089,08:00:00,08:07:29,449.0,0,29,V00416
1567,13858.0,5,S1016,09:00:00,09:02:02,122.0,0,47,
1568,33000.0,14,S1052,23:00:00,23:01:21,81.0,0,61,V00212
1569,13180.0,11,S1021,03:00:00,02:56:36,-204.0,0,70,
1570,27221.0,8,S1150,04:00:00,04:02:53,173.0,0,38,
1571,33092.0,11,S1119,19:00:00,18h59,-17.0,0,36,
1572,29049.0,13,S1045,08:00:00,07:59:49,-11.0,0,2,
1573,6207.0,11,S1085,14h00,13:57:45,-135.0,0,56,V00740
1574,26626.0,3,S1132,09:00:00,09:03:59,239.0,0,47,V00190
1575,20763.0,13,S1006,02:00:00,02:09:43,583.0,0,26,V00073
1576,23692.0,14,S1045,03:00:00,03:01:52,112.0,0,24,V00817
1577,32982.0,3,S1177,05:00:00,05:01:39,99.0,0,73,
1578,6512.0,5,S1095,07:00:00,07:05:51,351.0,0,54,V00350
1579,23798.0,5,S1111,13:00:00,13:08:36,516.0,0,62,V00309
1580,18879.0,2,S1178,14:00:00,13:58:25,-95.0,0,34,V00481
1581,814.0,9,S1036,21h00,20:57:51,-129.0,0,69,V00104
1582,31332.0,12,S1050,11:00:00,11:03:44,224.0,0,40,
1583,23227.0,10,S1142,18:00:00,18:09:43,583.0,0,52,
1584,12222.0,5,S1056,05:00:00,05:01:24,84.0,0,43,V00011
1585,15742.0,3,S1100,21:00:00,21h04,279.0,0,71,
1586,9650.0,7,S1156,01:00:00,01:02:08,128.0,0,55,
1587,18188.0,7,S1062,19:00:00,19:06:44,404.0,0,23,V00365
1588,15812.0,3,S1122,19:00:00,19:05:32,332.0,0,93,
1589,33046.0,15,S1068,21:00:00,20:57:14,-166.0,0,58,V00655
1590,1627.0,9,S1097,18:00:00,17h59,-4.0,0,60,
1591,6281.0,10,S1007,16:00:00,16:05:15,315.0,0,23,
1592,33405.0,10,S1139,20:00:00,19:57:13,-167.0,0,60,
1593,5094.0,8,S1013,05:00:00,05:00:55,55.0,0,65,
1594,5913.0,8,S1047,08:00:00,08:02:13,133.0,0,23,V00639
1595,20038.0,11,S1004,21:00:00,21:05:11,311.0,0,58,V00051
1596,31194.0,10,S1015,17:00:00,17:01:13,73.0,0,46,V00238
1597,4038.0,5,S1065,05:00:00,05:02:07,127.0,0,66,
1598,27496.0,5,S1009,15:00:00,14:58:25,-95.0,0,49,V00280
1599,26448.0,4,S1041,23:00:00,23:01:55,115.0,0,7,
1600,20456.0,10,S1087,07:00:00,07:01:21,81.0,0,45,V00683
1601;15927.0;9;S1115;14:00:00;14:01:42;102.0;0;55;V00307
1602,6284.0,5,S1027,19h00,18:55:07,-293.0,0,33,V00346
1603,7601.0,12,S1031,16:00:00,16:03:07,187.0,0,33,
1604,5429.0,7,S1030,04:00:00,04:04:45,285.0,0,45,
1605,2076.0,4,S1068,11:00:00,10:58:25,-95.0,0,23,
1606,13003.0,2,S1058,18:00:00,18:02:09,129.0,0,66,V00222
1607,13787.0,15,S1163,10:00:00,10:03:30,210.0,0,36,
1608,28580.0,13,S1013,19:00:00,18:57:40,-140.0,0,47,
1609,24828.0,4,S1100,11:00:00,11:03:22,202.0,0,61,
1610,10346.0,4,S1043,01:00:00,00h58,-72.0,0,88,
1611,455.0,4,S1120,22h00,22:01:03,63.0,0,43,V00676
1612,27636.0,14,S1122,11:00:00,11:07:15,435.0,0,42,V00416
1613,17772.0,9,S1133,11:00:00,11:00:09,9.0,0,69,
1614,33035.0,2,S1056,10:00:00,09:55:26,-274.0,0,32,
1615,21351.0,7,S1094,14:00:00,14:06:07,367.0,0,21,V00584
1616,5195.0,13,S1173,10:00:00,10:00:21,21.0,0,77,V00187
1617,34017.0,15,S1012,08:00:00,08:01:52,112.0,0,54,V00546
1618,10042.0,8,S1062,09:00:00,09:05:08,308.0,0,23,,"note multi
ligne"
1619,23156.0,12,S1070,19:00:00,19:04:37,277.0,0,51,V00079
1620,24502.0,1,S1049,21:00:00,21:01:39,99.0,0,42,
1621,10657.0,15,S1171,00:00:00,00:11:42,702.0,0,33,V00399
1622,6971.0,11,S1011,10:00:00,10:00:07,7.0,0,62,V00528
1623,7858.0,11,S1136,09:00:00,08:56:33,-207.0,0,40,
1624,26678.0,4,S1173,13h00,13:02:01,121.0,0,39,
1625,8106.0,12,S1118,17:00:00,17h02,141.0,0,38,V00510
1626,3949.0,5,S1087,12:00:00,12:07:33,453.0,0,37,
1627,8971.0,2,S1061,18:00:00,18:01:37,97.0,0,56,V00658
1628,19473.0,12,S1073,08:00:00,08:04:01,241.0,0,24,V00219
1629,20818.0,5,S1031,09:00:00,09:05:55,355.0,0,36,
1630,3333.0,13,S1177,20:00:00,19:55:47,-253.0,0,46,
1631,5017.0,9,S1125,00:00:00,,nan,1,50,V00719
1632,29416.0,11,S1084,15h00,14:58:19,-101.0,0,17,
1633,27772.0,5,S1109,03:00:00,02:59:31,-29.0,0,44,V00123
1634,527.0,13,S1146,22:00:00,22:06:31,391.0,0,19,
1635,15473.0,10,S1156,16:00:00,15:58:23,-97.0,0,37,
1636,14476.0,12,S1055,03:00:00,02:58:46,-74.0,0,57,V00781
1637,3778.0,15,S1175,09:00:00,08:59:22,-38.0,0,25,
1638,30156.0,5,S1132,11:00:00,11:01:48,108.0,0,26,V00405
1639,33170.0,15,S1043,01:00:00,01:04:16,256.0,0,51,V00589
1640,35058.0,15,S1168,17:00:00,17:01:26,86.0,0,35,
1641,16871.0,8,S1029,22:00:00,22:07:14,434.0,0,61,V00024
1642,4065.0,3,S1151,08:00:00,08:04:22,262.0,0,42,
1643,23471.0,7,S1011,22:00:00,22:03:20,200.0,0,49,
1644,8288.0,1,S1088,07:00:00,06:58:01,-119.0,0,39,
1645,5446.0,10,S1056,21:00:00,20:49:53,-607.0,0,56,
1646,1651.0,7,S1024,18:00:00,18:03:53,233.0,0,50,
1647,29286.0,3,S1033,05:00:00,05:12:28,748.0,0,64,
1648,21121.0,5,S1058,00:00:00,00:00:20,20.0,0,41,V00118
1649,3534.0,5,S1056,05:00:00,05:03:57,237.0,0,51,V00631
1650,15489.0,12,S1084,08:00:00,,nan,1,36,V00111
1651;9755.0;4;S1100;10:00:00;09:56:33;-207.0;0;62;
1652,13609.0,15,S1154,00:00:00,00:01:45,105.0,0,36,
1653,28528.0,8,S1145,15:00:00,15:06:51,411.0,0,38,
1654,30700.0,2,S1037,03:00:00,03:01:55,115.0,0,24,
1655,34444.0,15,S1066,03:00:00,02:53:28,-392.0,0,65,
1656,16797.0,5,S1077,20:00:00,19:59:58,-2.0,0,32,V00757
1657,25170.0,3,S1051,17:00:00,16:59:15,-45.0,0,54,V00243
1658,579.0,10,S1151,02:00:00,02:06:27,387.0,0,33,
1659,19520.0,14,S1010,07:00:00,07:03:26,206.0,0,59,V00263
1660,12829.0,11,S1013,12:00:00,12:05:31,331.0,0,15,
1661,21979.0,5,S1006,18:00:00,18:00:20,20.0,0,31,
1662,8857.0,1,S1154,00:00:00,00:00:07,7.0,0,47,
1663,16202.0,14,S1030,01:00:00,00:56:34,-206.0,0,73,V00455
1664,19129.0,12,S1000,00:00:00,00:06:14,374.0,0,61,V00412
1665,7151.0,3,S1124,22:00:00,22:06:07,367.0,0,6,V00517
1666,25722.0,13,S1080,17:00:00,16:56:02,-238.0,0,71,
1667,17280.0,15,S1062,23:00:00,23:02:06,126.0,0,25,
1668,10373.0,3,S1097,04:00:00,03:53:38,-382.0,0,34,V00052
1669,28768.0,5,S1082,15:00:00,15:04:31,271.0,0,59,V00780
1670,34678.0,11,S1176,21:00:00,20:56:11,-229.0,0,10,
1671,12285.0,3,S1038,20:00:00,20:00:56,56.0,0,32,
1672,9103.0,7,S1059,06:00:00,05:59:58,-2.0,0,79,V00201
1673,22633.0,12,S1029,00h00,00:02:06,126.0,0,39,V00664
1674,17161.0,4,S1039,00h00,23:59:39,-21.0,0,36,V00385
1675,18497.0,11,S1157,16:00:00,16h04,257.0,0,52,
1676,6894.0,8,S1151,05:00:00,04:58:10,-110.0,0,24,V00012
1677,4875.0,8,S1088,02h00,01:56:50,-190.0,0,32,V00101
1678,15296.0,12,S1097,07:00:00,06:56:23,-217.0,0,18,V00265
1679,14693.0,2,S1031,04:00:00,04:03:43,223.0,0,26,V00257
1680,12988.0,8,S1109,03h00,03:04:17,257.0,0,60,
1681,14085.0,3,S1062,20:00:00,20:03:50,230.0,0,22,
1682,11760.0,5,S1122,23:00:00,23:03:20,200.0,0,73,V00283
1683,17577.0,12,S1025,08:00:00,07:57:39,-141.0,0,63,V00350
1684,29517.0,5,S1162,20:00:00,20:04:07,247.0,0,17,V00564
1685,9067.0,2,S1164,18:00:00,18:04:07,247.0,0,37,
1686,31104.0,8,S1061,23:00:00,23:01:29,89.0,0,23,
1687,18802.0,5,S1147,09:00:00,09:03:55,235.0,0,60,
1688,33591.0,8,S1177,14:00:00,14:02:29,149.0,0,18,V00554
1689,28291.0,8,S1081,18:00:00,18:00:57,57.0,0,17,V00521
1690,18392.0,11,S1000,07:00:00,07:02:47,167.0,0,54,V00426
1691,22890.0,10,S1131,17:00:00,16:59:30,-30.0,0,44,V00534
1692,22880.0,13,S1016,07:00:00,07:02:35,155.0,0,20,V00582
1693,25225.0,2,S1087,00:00:00,00:04:15,255.0,0,30,
1694,13751.0,5,S1081,22:00:00,22:04:09,249.0,0,71,V00867
1695,25260.0,2,S1104,11:00:00,10:58:19,-101.0,0,68,,"note multi
ligne"
1696,31122.0,3,S1177,17:00:00,17:08:26,506.0,0,51,V00103
1697,12705.0,9,S1171,08:00:00,07:57:15,-165.0,0,53,V00654
1698,1765.0,10,S1117,12:00:00,11:58:10,-110.0,0,43,
1699,30982.0,15,S1106,21:00:00,21:06:21,381.0,0,0,V00456
1700,229.0,5,S1086,12:00:00,12:07:41,461.0,0,44,
1701;23230.0;7;S1124;21:00:00;20:57:53;-127.0;0;5;V00829
1702,267.0,8,S1069,02:00:00,02h02,177.0,0,31,
1703,22752.0,7,S1124,23:00:00,23:02:27,147.0,0,31,V00661
1704,9743.0,15,S1130,22:00:00,21:58:37,-83.0,0,59,V00079
1705,20776.0,8,S1093,15:00:00,14:55:17,-283.0,0,28,V00563
1706,23870.0,2,S1108,13:00:00,12:57:41,-139.0,0,28,
1707,22001.0,5,S1160,16:00:00,15:57:23,-157.0,0,48,V00612
1708,8688.0,12,S1160,23:00:00,23:08:36,516.0,0,38,
1709,6386.0,9,S1046,01:00:00,01:06:58,418.0,0,14,V00685
1710,20026.0,5,S1093,09:00:00,09h01,63.0,0,38,
1711,4769.0,1,S1142,16:00:00,16:06:42,402.0,0,52,V00778
1712,2897.0,15,S1129,16:00:00,15:59:33,-27.0,0,48,
1713,34065.0,5,S1175,08:00:00,08h06,418.0,0,16,V00047
1714,16086.0,11,S1016,05:00:00,05h06,361.0,0,22,V00396
1715,4100.0,7,S1073,19:00:00,18:58:50,-70.0,0,57,V00164
1716,451.0,3,S1082,18:00:00,18:02:59,179.0,0,52,
1717,12182.0,9,S1105,13:00:00,13:06:12,372.0,0,45,V00396
1718,27335.0,5,S1143,22:00:00,,nan,1,66,V00484
1719,26875.0,11,S1036,18:00:00,17:58:42,-78.0,0,59,V00174
1720,7742.0,3,S1110,13:00:00,13:09:40,580.0,0,30,V00877
1721,26562.0,1,S1147,17:00:00,17:08:48,528.0,0,37,V00508
1722,25690.0,4,S1064,09:00:00,09:02:07,127.0,0,65,V00555
1723,14958.0,12,S1138,05:00:00,05:03:14,194.0,0,75,V00626
1724,14796.0,2,S1168,11:00:00,11:02:38,158.0,0,55,
1725,26317.0,5,S1154,12:00:00,12:01:11,71.0,0,49,
1726,4054.0,9,S1127,21:00:00,21:04:57,297.0,0,27,
1727,126.0,4,S1070,05:00:00,04:58:38,-82.0,0,42,
1728,10969.0,1,S1110,00:00:00,00:08:36,516.0,0,48,V00611
1729,25586.0,9,S1019,01:00:00,01:07:03,423.0,0,58,V00060
1730,33605.0,9,S1138,04:00:00,04:02:14,134.0,0,35,V00440
1731,30379.0,11,S1072,18:00:00,17h59,-60.0,0,24,V00507
1732,1118.0,15,S1019,13:00:00,13:06:15,375.0,0,40,V00431
1733,16986.0,5,S1122,17:00:00,17:00:03,3.0,0,36,V00292
1734,26972.0,2,S1069,19:00:00,18:59:30,-30.0,0,60,V00540
1735,5003.0,4,S1050,10:00:00,10:05:10,310.0,0,40,
1736,8842.0,15,S1139,09:00:00,08:58:14,-106.0,0,50,V00409
1737,30512.0,15,S1039,07:00:00,06:57:44,-136.0,0,46,
1738,9547.0,4,S1009,18:00:00,18:00:18,18.0,0,54,V00613
1739,33367.0,12,S1139,06:00:00,06:02:57,177.0,0,84,V00320
1740,24851.0,9,S1162,10:00:00,10:08:45,525.0,0,44,V00375
1741,19636.0,13,S1149,03:00:00,02:57:34,-146.0,0,44,
1742,25083.0,1,S1093,02:00:00,02:05:28,328.0,0,48,V00544
1743,14831.0,14,S1081,22:00:00,22:03:02,182.0,0,61,V00293
1744,7896.0,9,S1028,23:00:00,23:08:18,498.0,0,38,
1745,26729.0,1,S1127,16:00:00,16:05:25,325.0,0,51,V00495
1746,7951.0,4,S1152,06:00:00,06:14:46,886.0,0,47,
1747,17093.0,11,S1102,04:00:00,04:04:55,295.0,0,54,V00671
1748,7145.0,8,S1068,16:00:00,16:02:14,134.0,0,40,V00277
1749,27359.0,14,S1167,22:00:00,22:01:05,65.0,0,20,
1750,749.0,10,S1043,04:00:00,03:55:31,-269.0,0,78,V00575
1751;27316.0;11;S1076;03:00:00;02:55:00;-300.0;0;55;
1752,17425.0,1,S1113,00:00:00,23:55:42,-258.0,0,0,V00291
1753,13422.0,2,S1120,05:00:00,04:56:48,-192.0,0,30,V00680
1754,9915.0,4,S1155,02:00:00,01:58:42,-78.0,0,71,V00734
1755,29234.0,3,S1022,01:00:00,01:08:54,534.0,0,40,
1756,30920.0,14,S1170,07:00:00,06:59:09,-51.0,0,48,
1757,809.0,11,S1022,16:00:00,16:02:48,168.0,0,36,V00766
1758,4820.0,14,S1031,19:00:00,19:00:44,44.0,0,54,V00304
1759,31753.0,4,S1123,00:00:00,23:59:00,-60.0,0,57,V00028
1760,10357.0,14,S1168,12:00:00,12:00:07,7.0,0,82,V00015
1761,25415.0,10,S1167,22:00:00,22:00:04,4.0,0,30,V00792
1762,14953.0,4,S1039,00:00:00,23:58:35,-85.0,0,66,V00251
1763,14199.0,4,S1170,14:00:00,14:08:21,501.0,0,86,
1764,14970.0,9,S1121,17h00,17:02:34,154.0,0,35,V00600
1765,8114.0,14,S1068,01:00:00,01:06:24,384.0,0,52,
1766,4923.0,2,S1015,02:00:00,02:04:33,273.0,0,0,
1767,17934.0,12,S1032,05:00:00,05:04:55,295.0,0,74,
1768,26899.0,3,S1160,18:00:00,18:01:01,61.0,0,41,V00044
1769,33858.0,14,S1037,17:00:00,17:04:54,294.0,0,39,
1770,25387.0,15,S1008,18:00:00,18:01:11,71.0,0,37,
1771,3711.0,12,S1173,14:00:00,13:58:34,-86.0,0,23,V00649
1772,30887.0,1,S1083,22:00:00,21:58:45,-75.0,0,39,V00161,"note multi
ligne"
1773,24173.0,1,S1065,04:00:00,04:00:18,18.0,0,36,V00419
1774,32592.0,13,S1167,23:00:00,23:04:19,259.0,0,42,V00773
1775,15684.0,2,S1101,11:00:00,10:57:05,-175.0,0,42,
1776,27322.0,4,S1036,09:00:00,08:55:36,-264.0,0,49,
1777,24248.0,8,S1070,07:00:00,06:54:00,-360.0,0,37,
1778,15922.0,8,S1101,09:00:00,09:05:21,321.0,0,33,
1779,2000.0,3,S1143,07:00:00,07:00:32,32.0,0,24,
1780,17382.0,10,S1115,05:00:00,05:03:38,218.0,0,51,V00701
1781,24175.0,14,S1136,06:00:00,06h10,617.0,0,20,V00400
1782,15639.0,12,S1035,14:00:00,14:03:34,214.0,0,33,
1783,30715.0,5,S1077,18:00:00,18:01:02,62.0,0,38,V00055
1784,14534.0,2,S1179,13:00:00,13:01:34,94.0,0,29,
1785,4273.0,12,S1040,00:00:00,00:05:04,304.0,0,18,
1786,19897.0,7,S1026,00:00:00,23:51:07,-533.0,0,28,V00323
1787,17282.0,2,S1000,01:00:00,00:53:32,-388.0,0,37,
1788,9118.0,4,S1082,21:00:00,20:57:06,-174.0,0,86,
1789,1228.0,1,S1091,03:00:00,03:07:01,421.0,0,60,
1790,30636.0,8,S1086,11:00:00,11:04:18,258.0,0,36,V00767
1791,8926.0,7,S1025,21:00:00,21:05:40,340.0,0,44,
1792,24476.0,2,S1158,19:00:00,19:02:10,130.0,0,56,
1793,21745.0,13,S1153,00:00:00,00:05:49,349.0,0,33,V00408
1794,22191.0,8,S1078,14:00:00,14:03:25,205.0,0,58,V00052
1795,20629.0,1,S1062,12:00:00,12:01:13,73.0,0,15,V00596
1796,23458.0,13,S1132,09:00:00,09:05:44,344.0,0,33,
1797,34352.0,2,S1047,07:00:00,07:09:31,571.0,0,70,
1798,31906.0,11,S1137,09:00:00,09:00:10,10.0,0,51,V00741
1799,31855.0,5,S1146,06:00:00,06:03:56,236.0,0,53,
1800,11666.0,7,S1081,01:00:00,01:03:43,223.0,0,42,V00327
1801;31175.0;9;S1038;22:00:00;21:57:13;-167.0;0;43;V00076
1802,7266.0,9,S1166,17:00:00,17:07:32,452.0,0,50,
1803,18215.0,14,S1153,22:00:00,22:01:47,107.0,0,22,
1804,27618.0,8,S1019,17:00:00,17:02:53,173.0,0,69,
1805,16743.0,5,S1135,14:00:00,14:02:38,158.0,0,45,
1806,21906.0,10,S1032,17:00:00,17:03:38,218.0,0,20,V00817
1807,12781.0,11,S1173,12:00:00,12:09:18,558.0,0,41,
1808,15222.0,12,S1134,05:00:00,05:04:08,248.0,0,87,
1809,34605.0,3,S1082,20:00:00,20:04:46,286.0,0,56,
1810,28558.0,5,S1152,21h00,21:04:51,291.0,0,38,V00230
1811,6532.0,1,S1083,03:00:00,03:00:00,0.0,0,83,V00440
1812,6807.0,2,S1179,14:00:00,14:07:44,464.0,0,84,V00737
1813,22077.0,10,S1078,20:00:00,19:57:01,-179.0,0,28,
1814,14214.0,15,S1042,05:00:00,05:03:12,192.0,0,53,V00490
1815,33287.0,14,S1116,22:00:00,22h02,162.0,0,40,V00257
1816,22914.0,8,S1081,17:00:00,17:01:39,99.0,0,55,
1817,10428.0,13,S1036,11:00:00,11:02:13,133.0,0,21,V00774
1818,30333.0,4,S1022,20:00:00,20:03:53,233.0,0,43,V00250
1819,12602.0,1,S1043,01:00:00,01:00:24,24.0,0,39,
1820,3888.0,11,S1104,23:00:00,23:03:47,227.0,0,42,V00047
1821,4490.0,3,S1154,01:00:00,01:07:07,427.0,0,50,
1822,19511.0,11,S1118,22:00:00,22:01:31,91.0,0,15,V00536
1823,23216.0,15,S1126,07:00:00,07:02:47,167.0,0,21,V00101
1824,19221.0,15,S1122,20:00:00,20:08:18,498.0,0,30,
1825,25762.0,10,S1150,09:00:00,08:54:16,-344.0,0,51,
1826,28944.0,5,S1079,23:00:00,22:56:27,-213.0,0,37,V00830
1827,28359.0,5,S1162,14:00:00,14:01:36,96.0,0,60,
1828,2024.0,1,S1003,07:00:00,06:59:38,-22.0,0,60,
1829,32815.0,10,S1046,06:00:00,06:01:53,113.0,0,29,V00741
1830,17853.0,3,S1063,20:00:00,20:00:33,33.0,0,47,
1831,7394.0,3,S1114,01:00:00,01:04:46,286.0,0,88,
1832,18267.0,1,S1060,02:00:00,02:01:57,117.0,0,61,V00480
1833,4272.0,5,S1032,23:00:00,23:04:32,272.0,0,33,
1834,7630.0,1,S1011,21:00:00,21:02:19,139.0,0,44,V00148
1835,7180.0,5,S1089,03:00:00,03:00:02,2.0,0,45,
1836,6967.0,10,S1166,06:00:00,06:04:03,243.0,0,27,
1837,7575.0,5,S1011,14:00:00,13:59:43,-17.0,0,39,V00837
1838,6498.0,15,S1027,17:00:00,17:10:15,615.0,0,52,
1839,24784.0,15,S1153,15:00:00,14:59:28,-32.0,0,32,
1840,3368.0,15,S1124,07h00,07:04:30,270.0,0,74,
1841,12738.0,1,S1141,17:00:00,17:00:59,59.0,0,52,V00252
1842,8083.0,5,S1009,18:00:00,18:07:45,465.0,0,67,
1843,6167.0,3,S1038,22:00:00,22:02:15,135.0,0,72,
1844,948.0,2,S1158,11:00:00,11:02:27,147.0,0,69,
1845,7725.0,5,S1104,20:00:00,20h03,227.0,0,65,V00619
1846,31830.0,7,S1169,05:00:00,05:01:31,91.0,0,24,V00724
1847,3902.0,2,S1168,13:00:00,13:01:10,70.0,0,47,
1848,15659.0,13,S1005,10:00:00,10:04:52,292.0,0,62,V00118
1849,31861.0,5,S1109,12:00:00,12:09:47,587.0,0,50,V00052,"note multi
ligne"
1850,17816.0,13,S1085,07:00:00,07:00:33,33.0,0,32,V00640
1851;15880.0;3;S1149;15:00:00;15:05:13;313.0;0;50;V00428
1852,1155.0,2,S1124,02:00:00,01:58:51,-69.0,0,32,V00467
1853,25477.0,14,S1066,12:00:00,12:04:01,241.0,0,57,V00121
1854,14211.0,11,S1174,02:00:00,02:07:35,455.0,0,90,V00209
1855,16263.0,5,S1042,14:00:00,14:03:11,191.0,0,33,
1856,24730.0,2,S1052,09:00:00,09:06:41,401.0,0,40,
1857,16702.0,5,S1158,21:00:00,21:10:54,654.0,0,44,
1858,33564.0,15,S1057,11:00:00,11:03:22,202.0,0,26,
1859,15245.0,15,S1025,04:00:00,04:02:54,174.0,0,38,V00882
1860,4788.0,10,S1073,11h00,11:08:52,532.0,0,34,V00054
1861,21399.0,5,S1045,14:00:00,14:00:53,53.0,0,45,
1862,30180.0,11,S1142,11:00:00,11h02,169.0,0,57,V00366
1863,29789.0,9,S1008,04:00:00,,nan,1,36,
1864,17007.0,3,S1047,14:00:00,,nan,1,63,
1865,33909.0,15,S1172,20:00:00,19h56,-194.0,0,81,V00541
1866,19685.0,3,S1108,04:00:00,04:10:11,611.0,0,55,
1867,22345.0,8,S1163,00:00:00,00:01:24,84.0,0,36,
1868,24361.0,12,S1071,00:00:00,00:00:46,46.0,0,8,
1869,28435.0,10,S1023,18:00:00,18:02:42,162.0,0,50,V00159
1870,53.0,12,S1157,04:00:00,03:58:55,-65.0,0,20,V00128
1871,18255.0,7,S1176,14:00:00,14:04:55,295.0,0,39,
1872,33901.0,9,S1081,12:00:00,12:07:32,452.0,0,55,V00373
1873,15659.0,9,S1078,10:00:00,10:01:15,75.0,0,35,
1874,8170.0,15,S1131,09:00:00,09:05:46,346.0,0,24,
1875,19076.0,15,S1170,19:00:00,19:02:58,178.0,0,69,V00454
1876,8084.0,7,S1032,19:00:00,19:00:39,39.0,0,78,
1877,22052.0,1,S1147,19:00:00,19:05:05,305.0,0,70,
1878,24132.0,2,S1101,11:00:00,10:58:56,-64.0,0,48,
1879,2149.0,15,S1178,12:00:00,12:00:10,10.0,0,34,
1880,20535.0,10,S1073,14:00:00,13:56:18,-222.0,0,20,
1881,34431.0,2,S1101,14:00:00,13:57:23,-157.0,0,51,
1882,1253.0,9,S1091,04:00:00,03:54:54,-306.0,0,35,
1883,34109.0,5,S1176,04:00:00,04:03:22,202.0,0,54,V00144
1884,20159.0,15,S1118,22:00:00,22:00:04,4.0,0,77,V00684
1885,10223.0,1,S1058,22:00:00,22:00:36,36.0,0,66,V00427
1886,12088.0,12,S1083,15:00:00,14:58:22,-98.0,0,53,
1887,3553.0,8,S1156,00:00:00,00:03:21,201.0,0,27,V00467
1888,17879.0,9,S1038,22:00:00,22:08:15,495.0,0,28,
1889,3689.0,7,S1004,16:00:00,15:58:12,-108.0,0,30,V00616
1890,22574.0,8,S1104,13:00:00,12:58:21,-99.0,0,43,
1891,14423.0,2,S1131,22:00:00,22:01:18,78.0,0,13,
1892,26679.0,4,S1037,14:00:00,14:03:52,232.0,0,42,V00269
1893,12151.0,8,S1060,06:00:00,06:08:19,499.0,0,39,
1894,6753.0,11,S1142,08:00:00,08:05:42,342.0,0,38,V00655
1895,10952.0,12,S1132,07:00:00,07:09:50,590.0,0,60,V00597
1896,30721.0,2,S1179,00:00:00,00:01:57,117.0,0,54,
1897,4696.0,9,S1164,15:00:00,14:57:26,-154.0,0,31,V00699
1898,5823.0,10,S1177,14:00:00,13:56:34,-206.0,0,45,
1899,15522.0,3,S1162,17:00:00,16:56:57,-183.0,0,67,
1900,378.0,1,S1163,17:00:00,17:02:18,138.0,0,29,V00430
1901;6674.0;11;S1047;01:00:00;01:03:59;239.0;0;22;
1902,7735.0,4,S1039,06:00:00,06:01:44,104.0,0,47,V00373
1903,12385.0,12,S1030,00:00:00,00:00:39,39.0,0,33,V00797
1904,17759.0,4,S1022,22:00:00,22:07:33,453.0,0,22,V00762
1905,14581.0,2,S1075,12:00:00,11:56:26,-214.0,0,65,
1906,13526.0,11,S1040,13:00:00,13:10:18,618.0,0,53,
1907,20063.0,15,S1130,22:00:00,22:00:36,36.0,0,69,V00544
1908,20948.0,7,S1123,19:00:00,19:04:23,263.0,0,20,
1909,13053.0,5,S1020,20:00:00,20:06:05,365.0,0,68,
1910,20731.0,11,S1064,18:00:00,18:01:04,64.0,0,66,
1911,28582.0,13,S1099,21:00:00,20:58:10,-110.0,0,41,V00835
1912,26322.0,3,S1137,17:00:00,16:54:55,-305.0,0,64,V00141
1913,5749.0,11,S1118,12:00:00,,nan,1,49,
1914,32343.0,5,S1088,14:00:00,14:00:55,55.0,0,27,V00298
1915,14278.0,4,S1034,21:00:00,20:59:41,-19.0,0,43,
1916,32727.0,1,S1062,14:00:00,14:05:04,304.0,0,46,V00752
1917,6108.0,9,S1043,11:00:00,11h10,641.0,0,22,
1918,23842.0,10,S1014,09:00:00,09h00,47.0,0,24,
1919,3608.0,7,S1039,07:00:00,07:06:22,382.0,0,49,
1920,3011.0,10,S1094,10:00:00,09:59:37,-23.0,0,33,V00132
1921,12272.0,13,S1049,07:00:00,07:01:29,89.0,0,39,V00245
1922,33717.0,13,S1076,20:00:00,20:02:08,128.0,0,46,
1923,22200.0,4,S1029,23:00:00,23:00:52,52.0,0,43,
1924,25076.0,13,S1149,19:00:00,19:07:42,462.0,0,20,V00493
1925,2639.0,7,S1108,22:00:00,21:53:50,-370.0,0,63,
1926,34307.0,13,S1178,10:00:00,10:08:48,528.0,0,50,V00117,"note multi
ligne"
